simulação,mês,faturamento mensal
76,Mês 12,82191.50
77,Mês 12,72998.79
78,Mês 12,74979.46
79,Mês 12,73080.92
80,Mês 12,84477.09
81,Mês 12,73189.48
82,Mês 12,79522.89
83,Mês 12,77189.00
84,Mês 12,86351.72
85,Mês 12,84241.66
86,Mês 12,63314.16
87,Mês 12,79614.92
88,Mês 12,73283.77
89,Mês 12,91608.27
90,Mês 12,88502.22
91,Mês 12,79627.78
92,Mês 12,78604.10
93,Mês 12,83649.61
94,Mês 12,72457.24
95,Mês 12,87011.73
96,Mês 12,58466.10
97,Mês 12,63546.01
98,Mês 12,77193.25
99,Mês 12,77753.67
100,Mês 12,93641.40
101,Mês 12,73070.95
102,Mês 12,84137.99
103,Mês 12,96391.17
104,Mês 12,72300.27
105,Mês 12,79442.31
106,Mês 12,86091.38
107,Mês 12,89567.02
108,Mês 12,79011.10
109,Mês 12,79908.81
110,Mês 12,78130.29
111,Mês 12,92187.62
112,Mês 12,91906.46
113,Mês 12,54089.58
114,Mês 12,70667.32
115,Mês 12,98260.10
116,Mês 12,73222.85
117,Mês 12,87189.53
118,Mês 12,89278.40
119,Mês 12,68967.92
120,Mês 12,87348.78
121,Mês 12,97022.15
122,Mês 12,71494.80
123,Mês 12,86482.80
124,Mês 12,62391.91
125,Mês 12,85925.27
126,Mês 12,78063.41
127,Mês 12,70405.61
128,Mês 12,64052.97
129,Mês 12,83017.92
130,Mês 12,77288.76
131,Mês 12,67457.11
132,Mês 12,80616.80
133,Mês 12,69902.69
134,Mês 12,96246.78
135,Mês 12,91484.46
136,Mês 12,71536.43
137,Mês 12,84523.72
138,Mês 12,77045.99
139,Mês 12,74952.25
140,Mês 12,75683.80
141,Mês 12,75250.96
142,Mês 12,91097.00
143,Mês 12,79094.67
144,Mês 12,88080.58
145,Mês 12,97106.13
146,Mês 12,86778.75
147,Mês 12,63980.34
148,Mês 12,66799.77
149,Mês 12,72478.44
150,Mês 12,80213.12
151,Mês 12,81467.93
152,Mês 12,73499.97
153,Mês 12,83615.04
154,Mês 12,71338.25
155,Mês 12,82603.22
156,Mês 12,77850.79
157,Mês 12,74075.36
158,Mês 12,76299.89
159,Mês 12,68732.33
160,Mês 12,75279.09
161,Mês 12,84966.99
162,Mês 12,76568.08
163,Mês 12,93744.38
164,Mês 12,78487.27
165,Mês 12,84070.52
166,Mês 12,87542.91
167,Mês 12,76920.38
168,Mês 12,78061.74
169,Mês 12,92389.46
170,Mês 12,62309.24
171,Mês 12,71328.70
172,Mês 12,78967.78
173,Mês 12,76839.27
174,Mês 12,78522.20
175,Mês 12,88178.90
176,Mês 12,78372.07
177,Mês 12,77371.09
178,Mês 12,74263.98
179,Mês 12,71715.03
180,Mês 12,85576.91
181,Mês 12,79240.49
182,Mês 12,93728.48
183,Mês 12,73380.18
184,Mês 12,83556.13
185,Mês 12,77529.74
186,Mês 12,87906.26
187,Mês 12,64357.58
188,Mês 12,83636.32
189,Mês 12,83196.52
190,Mês 12,84625.91
191,Mês 12,89788.58
192,Mês 12,82502.00
193,Mês 12,84215.87
194,Mês 12,76129.00
195,Mês 12,73396.79
196,Mês 12,86170.06
197,Mês 12,91126.88
198,Mês 12,94484.99
199,Mês 12,70757.67
200,Mês 12,80693.44
201,Mês 12,95379.32
202,Mês 12,79565.23
203,Mês 12,76304.73
204,Mês 12,77655.92
205,Mês 12,84720.02
206,Mês 12,103638.72
207,Mês 12,72333.43
208,Mês 12,88132.05
209,Mês 12,92446.80
210,Mês 12,71485.94
211,Mês 12,70736.19
212,Mês 12,76915.17
213,Mês 12,85346.29
214,Mês 12,86511.36
215,Mês 12,97586.20
216,Mês 12,75426.98
217,Mês 12,68103.33
218,Mês 12,86683.40
219,Mês 12,86979.03
220,Mês 12,83979.27
221,Mês 12,95192.84
222,Mês 12,70516.52
223,Mês 12,60373.74
224,Mês 12,64644.28
225,Mês 12,93289.33
226,Mês 12,95323.68
227,Mês 12,94816.63
228,Mês 12,74690.29
229,Mês 12,68489.86
230,Mês 12,86227.11
231,Mês 12,72534.22
232,Mês 12,69579.56
233,Mês 12,71515.71
234,Mês 12,71669.44
235,Mês 12,60723.27
236,Mês 12,70755.34
237,Mês 12,68322.20
238,Mês 12,74868.04
239,Mês 12,71133.19
240,Mês 12,78126.71
241,Mês 12,58694.34
242,Mês 12,83295.09
243,Mês 12,98486.09
244,Mês 12,82147.13
245,Mês 12,76075.29
246,Mês 12,87774.07
247,Mês 12,69434.42
248,Mês 12,81057.54
249,Mês 12,80933.72
250,Mês 12,78447.41
251,Mês 12,93257.97
252,Mês 12,91539.01
253,Mês 12,84468.73
254,Mês 12,76637.45
255,Mês 12,76043.19
256,Mês 12,97025.15
257,Mês 12,68828.14
258,Mês 12,92794.65
259,Mês 12,85723.90
260,Mês 12,96554.07
261,Mês 12,79624.29
262,Mês 12,73971.79
263,Mês 12,63687.24
264,Mês 12,81580.53
265,Mês 12,85156.28
266,Mês 12,87123.22
267,Mês 12,92788.66
268,Mês 12,97817.99
269,Mês 12,92496.19
270,Mês 12,89379.16
271,Mês 12,82981.58
272,Mês 12,91727.57
273,Mês 12,93554.43
274,Mês 12,77883.33
275,Mês 12,91373.15
276,Mês 12,84494.74
277,Mês 12,82579.76
278,Mês 12,66578.72
279,Mês 12,95905.82
280,Mês 12,70202.79
281,Mês 12,68047.06
282,Mês 12,90269.86
283,Mês 12,66140.12
284,Mês 12,81261.78
285,Mês 12,74678.31
286,Mês 12,93462.26
287,Mês 12,95886.27
288,Mês 12,100529.72
289,Mês 12,81319.28
290,Mês 12,93863.49
291,Mês 12,77865.43
292,Mês 12,80511.98
293,Mês 12,84754.31
294,Mês 12,100679.06
295,Mês 12,78396.40
296,Mês 12,64321.41
297,Mês 12,91945.92
298,Mês 12,82869.56
299,Mês 12,70818.73
300,Mês 12,77725.24
301,Mês 12,81113.73
302,Mês 12,80469.35
303,Mês 12,82668.18
304,Mês 12,82127.40
305,Mês 12,102125.31
306,Mês 12,88723.15
307,Mês 12,92292.15
308,Mês 12,76849.13
309,Mês 12,93522.03
310,Mês 12,78936.63
311,Mês 12,71718.04
312,Mês 12,81680.60
313,Mês 12,60310.77
314,Mês 12,93035.08
315,Mês 12,79139.30
316,Mês 12,75875.86
317,Mês 12,81594.63
318,Mês 12,62068.94
319,Mês 12,84875.60
320,Mês 12,76896.92
321,Mês 12,84936.55
322,Mês 12,77843.90
323,Mês 12,91918.99
324,Mês 12,78378.76
325,Mês 12,83796.40
326,Mês 12,82185.34
327,Mês 12,63884.33
328,Mês 12,83883.12
329,Mês 12,84281.86
330,Mês 12,81864.16
331,Mês 12,68977.30
332,Mês 12,68765.06
333,Mês 12,80284.58
334,Mês 12,73701.15
335,Mês 12,79119.09
336,Mês 12,65837.73
337,Mês 12,82996.48
338,Mês 12,82063.62
339,Mês 12,82972.44
340,Mês 12,76943.81
341,Mês 12,94205.04
342,Mês 12,88861.91
343,Mês 12,76273.24
344,Mês 12,97987.25
345,Mês 12,80042.30
346,Mês 12,91277.80
347,Mês 12,61636.40
348,Mês 12,84915.06
349,Mês 12,72839.57
350,Mês 12,85711.79
351,Mês 12,74619.52
352,Mês 12,91785.13
353,Mês 12,68205.40
354,Mês 12,101962.23
355,Mês 12,71122.30
356,Mês 12,74762.69
357,Mês 12,89731.02
358,Mês 12,64728.32
359,Mês 12,87319.56
360,Mês 12,76634.47
361,Mês 12,68463.08
362,Mês 12,90251.09
363,Mês 12,87158.73
364,Mês 12,80324.07
365,Mês 12,72235.01
366,Mês 12,88199.25
367,Mês 12,83485.95
368,Mês 12,86089.05
369,Mês 12,71556.76
370,Mês 12,85001.43
371,Mês 12,75024.28
372,Mês 12,91628.39
373,Mês 12,85140.63
374,Mês 12,74220.79
375,Mês 12,68058.11
376,Mês 12,90578.14
377,Mês 12,100750.65
378,Mês 12,73624.12
379,Mês 12,79426.09
380,Mês 12,86554.04
381,Mês 12,77008.18
382,Mês 12,87840.03
383,Mês 12,81580.89
384,Mês 12,84892.55
385,Mês 12,78941.81
386,Mês 12,74606.95
387,Mês 12,93890.24
388,Mês 12,101549.29
389,Mês 12,96653.52
390,Mês 12,82513.17
391,Mês 12,82430.92
392,Mês 12,85779.79
393,Mês 12,79621.07
394,Mês 12,75115.24
395,Mês 12,87014.95
396,Mês 12,77437.19
397,Mês 12,83842.02
398,Mês 12,87826.30
399,Mês 12,73493.40
400,Mês 12,87391.80
401,Mês 12,60859.40
402,Mês 12,79859.01
403,Mês 12,80929.79
404,Mês 12,74705.33
405,Mês 12,78584.74
406,Mês 12,93601.16
407,Mês 12,84753.66
408,Mês 12,79901.55
409,Mês 12,68465.08
410,Mês 12,92927.45
411,Mês 12,58087.46
412,Mês 12,72718.28
413,Mês 12,66107.01
414,Mês 12,91192.45
415,Mês 12,57795.79
416,Mês 12,86832.23
417,Mês 12,76699.10
418,Mês 12,74882.36
419,Mês 12,75597.41
420,Mês 12,83831.68
421,Mês 12,83511.65
422,Mês 12,66589.35
423,Mês 12,81007.91
424,Mês 12,85050.21
425,Mês 12,80680.72
426,Mês 12,105393.82
427,Mês 12,79303.67
428,Mês 12,80502.28
429,Mês 12,77886.16
430,Mês 12,68698.21
431,Mês 12,67264.14
432,Mês 12,83675.10
433,Mês 12,75713.45
434,Mês 12,74940.34
435,Mês 12,68010.49
436,Mês 12,85061.58
437,Mês 12,86544.31
438,Mês 12,68661.70
439,Mês 12,74520.95
440,Mês 12,80789.64
441,Mês 12,84566.88
442,Mês 12,85535.70
443,Mês 12,77396.91
444,Mês 12,82178.02
445,Mês 12,87708.02
446,Mês 12,83754.56
447,Mês 12,70724.47
448,Mês 12,87396.75
449,Mês 12,64874.71
450,Mês 12,83114.91
451,Mês 12,74764.24
452,Mês 12,79089.24
453,Mês 12,73870.17
454,Mês 12,97681.69
455,Mês 12,77965.39
456,Mês 12,83817.34
457,Mês 12,80367.83
458,Mês 12,67243.17
459,Mês 12,54682.31
460,Mês 12,64971.29
461,Mês 12,72508.28
462,Mês 12,78023.80
463,Mês 12,65490.72
464,Mês 12,86916.19
465,Mês 12,80156.82
466,Mês 12,77460.48
467,Mês 12,89703.16
468,Mês 12,54464.50
469,Mês 12,89524.78
470,Mês 12,82316.07
471,Mês 12,80829.87
472,Mês 12,65214.53
473,Mês 12,80201.06
474,Mês 12,75023.27
475,Mês 12,86127.91
476,Mês 12,69638.56
477,Mês 12,73961.62
478,Mês 12,77188.75
479,Mês 12,82022.80
480,Mês 12,88532.02
481,Mês 12,78357.58
482,Mês 12,100982.21
483,Mês 12,78938.06
484,Mês 12,76389.91
485,Mês 12,77347.62
486,Mês 12,78803.80
487,Mês 12,58760.52
488,Mês 12,62017.85
489,Mês 12,73022.81
490,Mês 12,83212.91
491,Mês 12,87154.93
492,Mês 12,90601.44
493,Mês 12,71064.85
494,Mês 12,81666.56
495,Mês 12,102314.99
496,Mês 12,80253.85
497,Mês 12,66244.89
498,Mês 12,73614.14
499,Mês 12,80409.25
500,Mês 12,68297.19
501,Mês 12,84465.37
502,Mês 12,77248.79
503,Mês 12,80693.37
504,Mês 12,95328.73
505,Mês 12,85980.99
506,Mês 12,64914.44
507,Mês 12,81339.58
508,Mês 12,87382.37
509,Mês 12,71392.43
510,Mês 12,76559.02
511,Mês 12,74525.92
512,Mês 12,86833.25
513,Mês 12,84484.85
514,Mês 12,78460.02
515,Mês 12,88767.14
516,Mês 12,69236.19
517,Mês 12,98674.62
518,Mês 12,63586.20
519,Mês 12,83938.73
520,Mês 12,83604.42
521,Mês 12,76421.72
522,Mês 12,83082.92
523,Mês 12,80845.27
524,Mês 12,86988.16
525,Mês 12,74142.07
526,Mês 12,92121.29
527,Mês 12,93060.72
528,Mês 12,80840.94
529,Mês 12,92727.15
530,Mês 12,65008.19
531,Mês 12,78121.41
532,Mês 12,78734.81
533,Mês 12,88092.65
534,Mês 12,83064.51
535,Mês 12,77709.19
536,Mês 12,53818.67
537,Mês 12,89017.29
538,Mês 12,69957.09
539,Mês 12,75170.16
540,Mês 12,82947.19
541,Mês 12,70933.51
542,Mês 12,66299.73
543,Mês 12,72962.90
544,Mês 12,79586.63
545,Mês 12,69767.47
546,Mês 12,91568.34
547,Mês 12,94715.85
548,Mês 12,91560.07
549,Mês 12,77399.64
550,Mês 12,97409.41
551,Mês 12,89625.03
552,Mês 12,79608.38
553,Mês 12,76063.88
554,Mês 12,70634.08
555,Mês 12,82990.86
556,Mês 12,73343.07
557,Mês 12,79488.81
558,Mês 12,69204.67
559,Mês 12,80323.96
560,Mês 12,88598.34
561,Mês 12,71161.31
562,Mês 12,65075.38
563,Mês 12,56150.94
564,Mês 12,82820.34
565,Mês 12,78358.51
566,Mês 12,75461.09
567,Mês 12,96728.68
568,Mês 12,81785.29
569,Mês 12,79877.02
570,Mês 12,77419.91
571,Mês 12,72451.34
572,Mês 12,82567.51
573,Mês 12,71012.00
574,Mês 12,98055.74
575,Mês 12,65254.97
576,Mês 12,93393.27
577,Mês 12,72828.18
578,Mês 12,84806.09
579,Mês 12,88981.17
580,Mês 12,80971.56
581,Mês 12,79484.58
582,Mês 12,73282.79
583,Mês 12,77021.33
584,Mês 12,93534.54
585,Mês 12,80551.99
586,Mês 12,74681.22
587,Mês 12,64776.66
588,Mês 12,62739.89
589,Mês 12,77942.33
590,Mês 12,78435.23
591,Mês 12,96771.16
592,Mês 12,77022.04
593,Mês 12,75666.10
594,Mês 12,86249.04
595,Mês 12,93530.69
596,Mês 12,87410.74
597,Mês 12,66605.11
598,Mês 12,83596.81
599,Mês 12,101216.31
600,Mês 12,65208.04
601,Mês 12,76222.35
602,Mês 12,111176.81
603,Mês 12,92863.82
604,Mês 12,80150.28
605,Mês 12,104523.70
606,Mês 12,82361.42
607,Mês 12,79608.56
608,Mês 12,75810.37
609,Mês 12,94363.68
610,Mês 12,61907.32
611,Mês 12,87244.91
612,Mês 12,70903.20
613,Mês 12,88640.70
614,Mês 12,75306.54
615,Mês 12,83970.47
616,Mês 12,80780.07
617,Mês 12,78159.13
618,Mês 12,62367.63
619,Mês 12,68290.75
620,Mês 12,86308.76
621,Mês 12,84753.35
622,Mês 12,68483.19
623,Mês 12,97303.22
624,Mês 12,84610.78
625,Mês 12,78203.80
626,Mês 12,104048.38
627,Mês 12,84512.26
628,Mês 12,69242.63
629,Mês 12,70192.12
630,Mês 12,77864.07
631,Mês 12,80297.96
632,Mês 12,93643.26
633,Mês 12,73391.66
634,Mês 12,73625.13
635,Mês 12,83939.75
636,Mês 12,71466.01
637,Mês 12,80077.28
638,Mês 12,76665.39
639,Mês 12,75159.83
640,Mês 12,71241.85
641,Mês 12,74030.06
642,Mês 12,89945.58
643,Mês 12,86675.48
644,Mês 12,63841.54
645,Mês 12,86151.64
646,Mês 12,83169.52
647,Mês 12,86072.89
648,Mês 12,86024.73
649,Mês 12,73621.91
650,Mês 12,61662.94
651,Mês 12,78219.77
652,Mês 12,82838.45
653,Mês 12,71753.50
654,Mês 12,80697.04
655,Mês 12,85445.82
656,Mês 12,99025.58
657,Mês 12,79429.39
658,Mês 12,74508.41
659,Mês 12,77216.27
660,Mês 12,84676.90
661,Mês 12,93459.35
662,Mês 12,84448.54
663,Mês 12,100994.08
664,Mês 12,76199.63
665,Mês 12,62842.92
666,Mês 12,79757.14
667,Mês 12,87147.32
668,Mês 12,93448.54
669,Mês 12,80599.05
670,Mês 12,102540.38
671,Mês 12,68225.83
672,Mês 12,89956.94
673,Mês 12,81540.32
674,Mês 12,77328.63
675,Mês 12,81664.85
676,Mês 12,60679.35
677,Mês 12,79860.27
678,Mês 12,78775.64
679,Mês 12,96646.42
680,Mês 12,72380.59
681,Mês 12,92638.56
682,Mês 12,81399.82
683,Mês 12,89982.18
684,Mês 12,64405.64
685,Mês 12,66673.22
686,Mês 12,61517.41
687,Mês 12,93385.92
688,Mês 12,94273.29
689,Mês 12,69322.77
690,Mês 12,91356.21
691,Mês 12,102106.90
692,Mês 12,81388.56
693,Mês 12,87691.36
694,Mês 12,77565.90
695,Mês 12,78287.44
696,Mês 12,74432.82
697,Mês 12,75640.99
698,Mês 12,77941.60
699,Mês 12,83703.40
700,Mês 12,79623.13
701,Mês 12,90064.11
702,Mês 12,71312.32
703,Mês 12,81504.74
704,Mês 12,102096.06
705,Mês 12,95895.23
706,Mês 12,95375.51
707,Mês 12,66751.54
708,Mês 12,87413.20
709,Mês 12,71618.24
710,Mês 12,91288.47
711,Mês 12,65572.85
712,Mês 12,79908.41
713,Mês 12,81812.54
714,Mês 12,85274.81
715,Mês 12,84310.10
716,Mês 12,63635.97
717,Mês 12,84190.51
718,Mês 12,70219.77
719,Mês 12,89609.32
720,Mês 12,73839.29
721,Mês 12,85614.73
722,Mês 12,96639.86
723,Mês 12,89020.91
724,Mês 12,93801.39
725,Mês 12,68195.40
726,Mês 12,75473.10
727,Mês 12,83201.88
728,Mês 12,73631.18
729,Mês 12,77275.73
730,Mês 12,94617.17
731,Mês 12,95685.19
732,Mês 12,68353.37
733,Mês 12,61843.51
734,Mês 12,79703.11
735,Mês 12,82674.75
736,Mês 12,73939.16
737,Mês 12,77128.90
738,Mês 12,73368.35
739,Mês 12,71525.26
740,Mês 12,73515.31
741,Mês 12,85308.67
742,Mês 12,81602.69
743,Mês 12,84335.62
744,Mês 12,76998.71
745,Mês 12,78467.39
746,Mês 12,67892.57
747,Mês 12,77715.27
748,Mês 12,70865.41
749,Mês 12,73858.56
750,Mês 12,88011.82
751,Mês 12,67016.74
752,Mês 12,88810.59
753,Mês 12,83953.07
754,Mês 12,79391.50
755,Mês 12,91516.66
756,Mês 12,74793.69
757,Mês 12,83023.23
758,Mês 12,81555.12
759,Mês 12,84480.78
760,Mês 12,93773.35
761,Mês 12,100135.54
762,Mês 12,76088.44
763,Mês 12,75371.44
764,Mês 12,70010.64
765,Mês 12,75418.63
766,Mês 12,61917.05
767,Mês 12,77172.41
768,Mês 12,92022.49
769,Mês 12,73729.51
770,Mês 12,67873.43
771,Mês 12,96772.01
772,Mês 12,72335.34
773,Mês 12,61332.99
774,Mês 12,83918.29
775,Mês 12,69369.64
776,Mês 12,70469.60
777,Mês 12,63852.50
778,Mês 12,78126.70
779,Mês 12,87497.67
780,Mês 12,83090.47
781,Mês 12,79500.90
782,Mês 12,69946.85
783,Mês 12,87018.23
784,Mês 12,75734.29
785,Mês 12,77501.06
786,Mês 12,71699.30
787,Mês 12,80795.80
788,Mês 12,72677.00
789,Mês 12,61403.37
790,Mês 12,90440.25
791,Mês 12,79549.56
792,Mês 12,69752.49
793,Mês 12,66532.14
794,Mês 12,84417.61
795,Mês 12,76984.20
796,Mês 12,80722.88
797,Mês 12,93906.44
798,Mês 12,71544.48
799,Mês 12,85810.00
800,Mês 12,76758.23
801,Mês 12,86357.27
802,Mês 12,88918.78
803,Mês 12,65932.81
804,Mês 12,79711.83
805,Mês 12,81351.76
806,Mês 12,83884.25
807,Mês 12,72243.94
808,Mês 12,72030.13
809,Mês 12,89926.28
810,Mês 12,73867.88
811,Mês 12,91565.82
812,Mês 12,81879.42
813,Mês 12,90467.13
814,Mês 12,80635.42
815,Mês 12,83684.98
816,Mês 12,83353.17
817,Mês 12,69844.19
818,Mês 12,82054.86
819,Mês 12,73992.52
820,Mês 12,67776.35
821,Mês 12,78437.24
822,Mês 12,69268.10
823,Mês 12,79790.79
824,Mês 12,76644.84
825,Mês 12,89466.18
826,Mês 12,89679.32
827,Mês 12,90469.55
828,Mês 12,81237.55
829,Mês 12,73859.62
830,Mês 12,84259.11
831,Mês 12,87013.90
832,Mês 12,82438.91
833,Mês 12,93011.02
834,Mês 12,72183.28
835,Mês 12,97945.25
836,Mês 12,89456.33
837,Mês 12,81243.85
838,Mês 12,84335.42
839,Mês 12,84337.50
840,Mês 12,69602.07
841,Mês 12,68609.38
842,Mês 12,73264.60
843,Mês 12,81234.19
844,Mês 12,52775.46
845,Mês 12,67039.51
846,Mês 12,71453.75
847,Mês 12,78979.44
848,Mês 12,77994.29
849,Mês 12,69168.12
850,Mês 12,83070.03
851,Mês 12,84025.16
852,Mês 12,84303.63
853,Mês 12,81464.14
854,Mês 12,86314.19
855,Mês 12,79671.26
856,Mês 12,76095.91
857,Mês 12,82332.85
858,Mês 12,77287.03
859,Mês 12,83861.66
860,Mês 12,100604.23
861,Mês 12,74673.93
862,Mês 12,70318.71
863,Mês 12,105727.52
864,Mês 12,85382.12
865,Mês 12,78533.68
866,Mês 12,92167.23
867,Mês 12,80143.36
868,Mês 12,78053.36
869,Mês 12,74980.08
870,Mês 12,73406.76
871,Mês 12,72067.79
872,Mês 12,71543.11
873,Mês 12,68263.70
874,Mês 12,89622.11
875,Mês 12,81354.91
876,Mês 12,80002.24
877,Mês 12,79378.64
878,Mês 12,67865.37
879,Mês 12,89035.21
880,Mês 12,93636.07
881,Mês 12,74782.33
882,Mês 12,57823.91
883,Mês 12,85001.13
884,Mês 12,78908.07
885,Mês 12,61102.97
886,Mês 12,81057.70
887,Mês 12,77917.95
888,Mês 12,94545.38
889,Mês 12,89148.68
890,Mês 12,88048.56
891,Mês 12,88717.24
892,Mês 12,92721.99
893,Mês 12,64815.84
894,Mês 12,65219.98
895,Mês 12,65451.08
896,Mês 12,90995.84
897,Mês 12,96009.08
898,Mês 12,82165.55
899,Mês 12,79191.84
900,Mês 12,92228.08
901,Mês 12,82263.04
902,Mês 12,83720.81
903,Mês 12,77648.35
904,Mês 12,92950.07
905,Mês 12,74661.55
906,Mês 12,82819.18
907,Mês 12,82426.03
908,Mês 12,82688.05
909,Mês 12,83366.01
910,Mês 12,77143.13
911,Mês 12,98507.81
912,Mês 12,76528.39
913,Mês 12,78486.03
914,Mês 12,69737.58
915,Mês 12,83820.34
916,Mês 12,87787.74
917,Mês 12,87551.85
918,Mês 12,80765.18
919,Mês 12,65831.76
920,Mês 12,72573.41
921,Mês 12,63275.95
922,Mês 12,90071.18
923,Mês 12,81949.68
924,Mês 12,79571.76
925,Mês 12,78013.31
926,Mês 12,89661.25
927,Mês 12,83142.67
928,Mês 12,66567.91
929,Mês 12,83424.51
930,Mês 12,98056.69
931,Mês 12,83343.75
932,Mês 12,76096.06
933,Mês 12,88496.45
934,Mês 12,74104.21
935,Mês 12,76169.05
936,Mês 12,74108.40
937,Mês 12,82273.26
938,Mês 12,86205.01
939,Mês 12,88089.89
940,Mês 12,70196.12
941,Mês 12,89259.04
942,Mês 12,58244.51
943,Mês 12,71335.52
944,Mês 12,86756.64
945,Mês 12,85157.20
946,Mês 12,85385.03
947,Mês 12,80974.89
948,Mês 12,63186.23
949,Mês 12,87573.04
950,Mês 12,77894.65
951,Mês 12,59734.22
952,Mês 12,76579.83
953,Mês 12,67916.96
954,Mês 12,88255.57
955,Mês 12,76182.29
956,Mês 12,78754.52
957,Mês 12,75198.30
958,Mês 12,79424.97
959,Mês 12,76483.40
960,Mês 12,77163.14
961,Mês 12,83963.20
962,Mês 12,89137.12
963,Mês 12,85085.35
964,Mês 12,77520.84
965,Mês 12,72806.78
966,Mês 12,68382.49
967,Mês 12,81016.56
968,Mês 12,80315.89
969,Mês 12,73729.72
970,Mês 12,86084.92
971,Mês 12,76994.64
972,Mês 12,73715.57
973,Mês 12,71998.25
974,Mês 12,52000.36
975,Mês 12,65439.54
976,Mês 12,80440.65
977,Mês 12,66995.50
978,Mês 12,78860.03
979,Mês 12,49660.11
980,Mês 12,82424.50
981,Mês 12,87271.22
982,Mês 12,75588.23
983,Mês 12,74483.25
984,Mês 12,82150.32
985,Mês 12,86623.07
986,Mês 12,73832.70
987,Mês 12,74736.09
988,Mês 12,56745.80
989,Mês 12,57756.16
990,Mês 12,73764.03
991,Mês 12,100311.59
992,Mês 12,70229.28
993,Mês 12,82595.96
994,Mês 12,83012.42
995,Mês 12,96588.70
996,Mês 12,54474.60
997,Mês 12,70099.86
998,Mês 12,66248.51
999,Mês 12,88892.63
1000,Mês 12,70536.86
1001,Mês 12,87875.43
1002,Mês 12,91575.20
1003,Mês 12,72866.89
1004,Mês 12,83288.92
1005,Mês 12,82839.28
1006,Mês 12,88095.42
1007,Mês 12,79421.34
1008,Mês 12,82281.87
1009,Mês 12,100178.06
1010,Mês 12,71787.14
1011,Mês 12,83132.42
1012,Mês 12,96028.44
1013,Mês 12,70498.47
1014,Mês 12,79141.36
1015,Mês 12,83841.60
1016,Mês 12,90731.18
1017,Mês 12,84815.08
1018,Mês 12,75666.49
1019,Mês 12,79078.34
1020,Mês 12,76071.99
1021,Mês 12,67028.36
1022,Mês 12,74484.84
1023,Mês 12,90270.70
1024,Mês 12,65823.60
1025,Mês 12,86440.65
1026,Mês 12,84410.36
1027,Mês 12,75865.61
1028,Mês 12,66857.15
1029,Mês 12,79549.56
1030,Mês 12,81487.61
1031,Mês 12,78042.75
1032,Mês 12,76389.13
1033,Mês 12,78406.71
1034,Mês 12,71671.37
1035,Mês 12,78298.27
1036,Mês 12,95380.16
1037,Mês 12,65602.95
1038,Mês 12,74974.13
1039,Mês 12,84218.27
1040,Mês 12,62217.97
1041,Mês 12,81234.58
1042,Mês 12,70205.84
1043,Mês 12,79410.74
1044,Mês 12,93332.11
1045,Mês 12,72666.09
1046,Mês 12,64091.54
1047,Mês 12,79165.89
1048,Mês 12,68878.14
1049,Mês 12,82705.13
1050,Mês 12,84423.36
1051,Mês 12,96688.08
1052,Mês 12,79554.33
1053,Mês 12,93869.60
1054,Mês 12,75435.04
1055,Mês 12,86163.94
1056,Mês 12,81315.52
1057,Mês 12,64227.70
1058,Mês 12,91086.74
1059,Mês 12,66667.83
1060,Mês 12,70584.66
1061,Mês 12,85705.85
1062,Mês 12,77187.88
1063,Mês 12,76009.29
1064,Mês 12,81902.11
1065,Mês 12,79128.52
1066,Mês 12,97481.36
1067,Mês 12,80956.08
1068,Mês 12,73855.76
1069,Mês 12,65320.82
1070,Mês 12,83583.00
1071,Mês 12,97561.02
1072,Mês 12,65454.39
1073,Mês 12,66822.00
1074,Mês 12,80116.52
